,CUSTNO,avg_grade,가공_avg,가구/인테_avg,일상_avg,스포츠_avg,패션잡화_avg,교육/문화_avg,기타_avg,가전_avg,의류_avg,신선_avg,의약품_avg,사치품_avg,food_grade,fun_grade,etc_grade,fresh_grade,fashion_grade,necce_grade,sport_grade,stuff_grade,digital_grade,edu_grade,high_grade,medi_grade,fre_grade,GENDER,AGE,target_grade,R_grade
15601,15602,3.0,2.0,0.6666666666666666,2.0,5.0,3.0,0.3333333333333333,0.0,0.0,3.0,3.0,0.0,1.3333333333333333,5.0,5.0,0.0,2.0,6.0,3.0,6.0,3.0,0.0,4.0,0.0,0.0,2.0,1,5,1.0,5.0
15602,15603,2.0,1.0,0.0,2.0,1.3333333333333333,2.0,1.6666666666666667,0.0,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,5.0,0.0,0.0,5.0,2.0,2.0,2.0,5.0,0.0,3.0,1.0,5.0,6.0,1,4,0.0,5.0
15603,15604,1.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0,0.0,1.0,2.0,1.6666666666666667,0.0,5.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,0.0,4.0,0.0,5.0,1.0,1,5,0.0,5.0
15604,15605,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,2.6666666666666665,0.0,1.0,2.0,0.0,1.0,4.0,4.0,5.0,4.0,5.0,2.0,1.0,5.0,0.0,2.0,1.0,0.0,2.0,1,5,0.0,5.0
15605,15606,3.0,2.0,2.0,3.333333333333333,2.0,2.333333333333333,0.0,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,6.0,2.0,0.0,6.0,6.0,6.0,6.0,3.0,2.0,0.0,3.0,0.0,6.0,1,6,1.0,4.0
15606,15607,2.0,2.0,1.3333333333333333,2.333333333333333,3.6666666666666665,2.6666666666666665,0.6666666666666666,0.0,2.6666666666666665,3.0,3.0,0.0,4.0,2.0,5.0,0.0,6.0,5.0,2.0,5.0,6.0,2.0,2.0,5.0,0.0,1.0,0,5,0.0,4.0
15607,15608,1.0,1.0,0.0,2.0,3.0,1.0,1.6666666666666667,2.6666666666666665,0.0,1.0,2.0,0.6666666666666666,1.0,5.0,0.0,5.0,1.0,4.0,2.0,1.0,2.0,0.0,6.0,4.0,4.0,2.0,1,4,0.0,5.0
15608,15609,3.0,2.333333333333333,4.0,3.6666666666666665,2.6666666666666665,3.0,2.0,0.0,4.0,3.0,2.6666666666666665,0.0,5.0,6.0,5.0,0.0,6.0,3.0,6.0,2.0,3.0,6.0,3.0,3.0,0.0,3.0,0,5,0.0,4.0
15609,15610,2.0,1.0,0.6666666666666666,1.0,1.3333333333333333,2.0,1.3333333333333333,2.0,0.6666666666666666,1.0,2.0,2.0,0.0,4.0,4.0,2.0,4.0,1.0,4.0,3.0,5.0,0.0,2.0,0.0,2.0,5.0,1,3,1.0,4.0
15610,15611,2.0,1.0,1.0,2.0,2.333333333333333,1.0,3.0,1.0,2.6666666666666665,1.0,2.0,1.3333333333333333,2.6666666666666665,5.0,5.0,6.0,2.0,1.0,2.0,2.0,5.0,4.0,2.0,2.0,5.0,6.0,1,3,1.0,5.0
15611,15612,3.0,2.0,3.333333333333333,3.333333333333333,3.6666666666666665,3.0,0.0,0.0,4.0,3.0,3.0,0.0,4.0,6.0,3.0,0.0,6.0,2.0,3.0,6.0,5.0,3.0,0.0,5.0,0.0,5.0,1,4,0.0,4.0
15612,15613,3.0,2.0,4.0,2.0,4.333333333333333,1.6666666666666667,1.0,0.0,4.0,3.0,3.0,0.0,4.0,2.0,5.0,0.0,3.0,5.0,2.0,6.0,2.0,5.0,2.0,5.0,0.0,1.0,1,4,1.0,3.0
15613,15614,2.0,2.0,2.0,4.0,3.0,2.333333333333333,2.0,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,3.0,5.0,0.0,6.0,3.0,6.0,6.0,3.0,5.0,2.0,5.0,0.0,1.0,1,4,1.0,4.0
15614,15615,3.0,2.0,3.333333333333333,4.0,3.6666666666666665,3.0,2.0,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,3.0,6.0,0.0,6.0,3.0,3.0,6.0,3.0,5.0,3.0,5.0,0.0,6.0,0,4,0.0,4.0
15615,15616,3.0,2.0,1.3333333333333333,3.333333333333333,3.0,1.6666666666666667,3.0,0.0,4.0,3.0,3.0,0.0,4.0,6.0,5.0,0.0,6.0,6.0,6.0,5.0,6.0,3.0,3.0,6.0,0.0,2.0,1,6,0.0,4.0
15616,15617,2.0,2.0,1.3333333333333333,4.0,1.0,3.6666666666666665,0.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,2.0,0.0,3.0,5.0,3.0,2.0,6.0,0.0,0.0,5.0,0.0,2.0,1,6,1.0,4.0
15617,15618,1.0,1.0,1.0,2.0,0.3333333333333333,1.3333333333333333,1.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.0,4.0,4.0,0.0,4.0,4.0,4.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,1,4,0.0,4.0
15618,15619,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,2.0,1.3333333333333333,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1,5,0.0,5.0
15619,15620,3.0,1.3333333333333333,2.0,2.0,3.0,3.0,1.0,0.0,2.6666666666666665,3.0,2.0,0.6666666666666666,4.333333333333333,2.0,6.0,0.0,2.0,6.0,6.0,3.0,6.0,6.0,1.0,3.0,0.0,3.0,0,3,1.0,4.0
15620,15621,3.0,2.0,3.333333333333333,3.6666666666666665,1.0,3.6666666666666665,2.0,0.0,4.0,3.0,3.0,0.0,3.333333333333333,3.0,3.0,0.0,3.0,6.0,3.0,2.0,3.0,3.0,6.0,3.0,0.0,2.0,1,5,0.0,4.0
15621,15622,2.0,2.0,3.333333333333333,4.0,3.0,1.6666666666666667,2.333333333333333,0.6666666666666666,1.3333333333333333,3.0,3.0,0.0,4.0,2.0,5.0,0.0,5.0,2.0,3.0,5.0,2.0,2.0,6.0,6.0,0.0,5.0,1,3,1.0,3.0
15622,15623,3.0,2.0,4.0,3.333333333333333,3.0,3.0,0.0,0.0,2.6666666666666665,3.333333333333333,3.0,0.0,0.0,6.0,6.0,0.0,3.0,6.0,3.0,6.0,3.0,2.0,0.0,0.0,0.0,5.0,1,4,1.0,4.0
15623,15624,2.0,2.0,2.0,2.0,3.0,2.333333333333333,3.0,0.0,1.3333333333333333,3.0,3.0,0.0,1.6666666666666667,3.0,3.0,0.0,3.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,0.0,6.0,1,3,0.0,4.0
15624,15625,1.0,1.0,0.3333333333333333,2.0,2.333333333333333,2.0,1.0,0.6666666666666666,0.6666666666666666,3.0,1.0,0.6666666666666666,0.0,1.0,2.0,5.0,1.0,5.0,1.0,5.0,2.0,0.0,5.0,0.0,0.0,2.0,0,3,1.0,5.0
15625,15626,6.0,2.0,2.0,2.333333333333333,3.0,1.6666666666666667,3.0,1.3333333333333333,0.0,3.0,3.0,0.3333333333333333,4.0,6.0,6.0,3.0,3.0,6.0,3.0,2.0,5.0,0.0,3.0,6.0,0.0,3.0,1,4,0.0,4.0
15626,15627,2.0,2.0,3.6666666666666665,2.6666666666666665,3.6666666666666665,3.0,2.0,0.6666666666666666,2.6666666666666665,3.0,2.6666666666666665,0.0,2.6666666666666665,3.0,6.0,0.0,3.0,6.0,3.0,3.0,3.0,4.0,6.0,2.0,0.0,2.0,1,2,0.0,4.0
15627,15628,4.0,1.0,0.0,2.0,0.0,1.6666666666666667,1.0,0.0,2.0,1.3333333333333333,1.0,0.6666666666666666,0.0,4.0,0.0,0.0,2.0,5.0,2.0,0.0,5.0,5.0,1.0,0.0,5.0,2.0,1,4,1.0,5.0
15628,15629,3.0,1.0,0.3333333333333333,2.0,1.0,1.0,1.6666666666666667,2.0,0.6666666666666666,1.0,2.0,1.0,0.0,2.0,0.0,6.0,3.0,5.0,5.0,1.0,3.0,4.0,6.0,0.0,1.0,5.0,1,5,0.0,4.0
15629,15630,3.0,2.0,2.6666666666666665,4.0,3.6666666666666665,1.6666666666666667,0.0,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,6.0,2.0,0.0,3.0,3.0,3.0,6.0,3.0,6.0,0.0,1.0,0.0,2.0,1,5,0.0,4.0
15630,15631,1.0,1.0,0.0,2.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,3.0,2.6666666666666665,1.6666666666666667,0.0,4.0,0.0,4.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,4.0,6.0,1,3,1.0,4.0
15631,15632,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,0,4,1.0,5.0
15632,15633,1.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.6666666666666667,0.0,0.0,1.0,2.0,0.6666666666666666,0.0,1.0,5.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,1,5,1.0,5.0
15633,15634,6.0,1.0,3.333333333333333,2.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,2.0,2.6666666666666665,3.0,2.0,2.6666666666666665,4.0,6.0,5.0,5.0,2.0,6.0,6.0,5.0,3.0,6.0,5.0,6.0,6.0,2.0,0,4,1.0,4.0
15634,15635,5.0,1.0,0.0,1.6666666666666667,2.0,0.3333333333333333,1.6666666666666667,1.0,0.0,1.0,2.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,4.0,1.0,5.0,4.0,0.0,2.0,0.0,4.0,1.0,1,3,0.0,4.0
15635,15636,3.0,2.0,3.333333333333333,3.0,3.0,3.0,0.0,0.0,4.0,5.0,3.0,0.0,4.0,3.0,3.0,0.0,6.0,6.0,3.0,3.0,3.0,6.0,0.0,5.0,0.0,2.0,1,5,1.0,3.0
15636,15637,3.0,2.0,2.6666666666666665,4.0,4.333333333333333,1.0,0.0,0.0,4.0,3.0,3.0,0.0,4.0,3.0,3.0,0.0,3.0,6.0,6.0,6.0,2.0,3.0,0.0,5.0,0.0,5.0,1,6,0.0,4.0
15637,15638,2.0,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665,3.0,1.0,0.0,4.0,3.0,2.0,0.0,4.0,3.0,2.0,0.0,2.0,6.0,2.0,5.0,3.0,2.0,4.0,3.0,0.0,6.0,1,3,1.0,5.0
15638,15639,1.0,1.0,1.0,1.3333333333333333,2.333333333333333,1.0,2.333333333333333,1.0,0.0,1.0,2.0,0.3333333333333333,0.0,2.0,1.0,0.0,5.0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,1,3,1.0,4.0
15639,15640,3.0,2.0,4.0,2.0,5.0,1.3333333333333333,0.3333333333333333,0.0,0.0,3.0,3.0,0.0,2.6666666666666665,6.0,5.0,0.0,3.0,5.0,5.0,6.0,5.0,0.0,0.0,2.0,0.0,2.0,0,3,0.0,5.0
15640,15641,2.0,2.0,2.0,2.0,3.6666666666666665,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,2.0,0.0,6.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1,4,0.0,5.0
15641,15642,1.0,1.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666,1.0,0.0,0.0,2.333333333333333,2.0,0.0,1.3333333333333333,4.0,4.0,0.0,4.0,5.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1,3,1.0,5.0
15642,15643,3.0,1.6666666666666667,4.0,3.0,5.0,2.333333333333333,1.0,0.0,4.0,3.0,2.333333333333333,0.0,4.0,6.0,3.0,0.0,3.0,3.0,3.0,6.0,3.0,3.0,2.0,2.0,0.0,6.0,1,5,0.0,4.0
15643,15644,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,2.333333333333333,2.0,1.3333333333333333,1.3333333333333333,2.0,5.0,2.0,2.0,5.0,2.0,3.0,5.0,0.0,3.0,0.0,5.0,2.0,1,3,0.0,4.0
15644,15645,2.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,4.0,5.0,5.0,1.0,0.0,2.0,0.0,6.0,2.0,1,4,0.0,5.0
15645,15646,3.0,2.0,2.0,4.0,5.0,2.333333333333333,0.0,0.0,4.0,3.0,3.0,0.0,2.6666666666666665,3.0,3.0,0.0,6.0,6.0,6.0,6.0,3.0,5.0,0.0,2.0,0.0,2.0,1,5,0.0,4.0
15646,15647,3.0,2.0,2.6666666666666665,2.6666666666666665,3.0,2.333333333333333,0.0,0.0,1.3333333333333333,3.0,3.0,0.0,4.0,3.0,3.0,0.0,6.0,3.0,3.0,3.0,5.0,0.0,0.0,5.0,0.0,6.0,1,5,0.0,3.0
15647,15648,6.0,2.0,3.333333333333333,3.0,3.0,1.6666666666666667,0.0,0.0,4.0,3.0,3.0,0.0,1.3333333333333333,6.0,6.0,0.0,6.0,3.0,6.0,3.0,6.0,6.0,0.0,5.0,0.0,2.0,1,5,1.0,4.0
15648,15649,5.0,2.0,1.3333333333333333,2.6666666666666665,3.6666666666666665,2.333333333333333,0.3333333333333333,0.0,4.0,3.0,3.0,0.0,4.0,2.0,2.0,0.0,6.0,6.0,6.0,2.0,3.0,5.0,1.0,6.0,0.0,2.0,1,3,0.0,4.0
15649,15650,1.0,1.0,0.0,2.0,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,1,3,1.0,4.0
15650,15651,2.0,2.0,0.0,1.3333333333333333,2.0,2.333333333333333,0.3333333333333333,0.0,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,5.0,2.0,4.0,0.0,0.0,2.0,1,4,0.0,3.0
15651,15652,5.0,1.0,1.6666666666666667,1.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.0,2.0,0.0,0.0,1.0,6.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1,3,1.0,5.0
15652,15653,2.0,2.0,1.3333333333333333,3.6666666666666665,3.0,3.333333333333333,1.3333333333333333,0.0,2.6666666666666665,3.0,3.0,0.0,4.0,3.0,6.0,0.0,6.0,6.0,6.0,3.0,3.0,5.0,3.0,3.0,0.0,2.0,1,5,0.0,3.0
15653,15654,2.0,1.0,1.6666666666666667,1.0,0.6666666666666666,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,0.0,5.0,2.0,4.0,5.0,4.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,4.0,1,3,0.0,5.0
15654,15655,2.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,3.0,1.6666666666666667,3.0,0.6666666666666666,4.0,3.0,2.333333333333333,0.0,2.6666666666666665,5.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,6.0,5.0,0.0,6.0,0,3,1.0,3.0
15655,15656,2.0,1.0,1.3333333333333333,2.0,1.6666666666666667,2.0,1.6666666666666667,0.0,2.6666666666666665,3.0,2.0,0.0,0.0,6.0,3.0,0.0,5.0,2.0,2.0,2.0,3.0,5.0,5.0,0.0,0.0,3.0,0,3,0.0,5.0
15656,15657,1.0,1.0,0.0,1.0,0.3333333333333333,2.0,1.6666666666666667,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,4.0,2.0,1,3,0.0,5.0
15657,15658,1.0,1.0,0.0,2.0,0.3333333333333333,1.0,1.0,1.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,4.0,0.0,4.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,1,4,1.0,5.0
15658,15659,2.0,2.0,2.6666666666666665,2.333333333333333,3.6666666666666665,2.333333333333333,0.0,0.0,4.0,3.0,3.0,0.0,4.0,3.0,6.0,0.0,6.0,6.0,3.0,6.0,6.0,3.0,0.0,2.0,0.0,2.0,0,2,1.0,5.0
15659,15660,1.0,1.0,0.0,1.0,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,1,3,0.0,3.0
15660,15661,2.0,2.0,2.0,4.0,2.0,3.0,3.0,0.6666666666666666,0.0,3.0,3.0,0.0,4.0,5.0,5.0,0.0,2.0,5.0,6.0,2.0,6.0,0.0,3.0,4.0,0.0,2.0,0,4,1.0,4.0
15661,15662,2.0,2.0,2.0,2.0,3.0,1.6666666666666667,3.0,0.0,0.0,3.0,3.0,0.0,2.6666666666666665,5.0,4.0,0.0,2.0,5.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,2.0,1,3,1.0,5.0
15662,15663,1.0,1.6666666666666667,1.0,2.0,1.3333333333333333,2.0,0.6666666666666666,1.0,0.0,0.6666666666666666,2.0,1.0,1.0,5.0,4.0,0.0,1.0,4.0,2.0,5.0,2.0,0.0,4.0,4.0,4.0,4.0,1,2,1.0,4.0
15663,15664,2.0,2.0,2.6666666666666665,3.0,3.0,2.0,0.0,1.0,2.6666666666666665,3.0,3.0,0.0,2.6666666666666665,6.0,2.0,4.0,6.0,2.0,3.0,5.0,2.0,5.0,0.0,2.0,0.0,6.0,1,2,0.0,5.0
15664,15665,3.0,2.0,4.0,4.0,3.0,3.0,3.0,0.0,1.3333333333333333,3.0,3.0,0.0,4.0,6.0,5.0,0.0,6.0,6.0,3.0,3.0,6.0,2.0,3.0,3.0,0.0,1.0,0,3,0.0,3.0
15665,15666,2.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,2.6666666666666665,0.0,1.0,2.0,0.6666666666666666,0.0,2.0,5.0,6.0,1.0,4.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1,4,1.0,4.0
15666,15667,2.0,2.0,2.0,2.0,2.0,1.6666666666666667,2.0,0.6666666666666666,4.0,3.0,3.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,3.0,2.0,5.0,3.0,5.0,0.0,0.0,3.0,1,5,0.0,4.0
15667,15668,2.0,1.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,0.0,1.0,2.0,0.3333333333333333,1.0,2.0,5.0,6.0,5.0,5.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1,4,0.0,4.0
15668,15669,2.0,2.0,0.6666666666666666,4.0,3.0,2.333333333333333,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,1,4,0.0,4.0
15669,15670,5.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,2.6666666666666665,1.0,0.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,5.0,4.0,2.0,0.0,6.0,0.0,0.0,1.0,0,3,1.0,4.0
15670,15671,1.0,1.0,2.333333333333333,2.0,2.6666666666666665,3.6666666666666665,1.0,0.0,0.0,1.6666666666666667,2.0,0.0,1.3333333333333333,2.0,5.0,0.0,2.0,2.0,5.0,6.0,2.0,0.0,2.0,5.0,0.0,2.0,1,5,0.0,4.0
15671,15672,1.0,1.0,0.3333333333333333,2.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0,2,0.0,4.0
15672,15673,1.0,2.0,0.0,2.0,1.0,2.6666666666666665,0.0,0.0,2.6666666666666665,3.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,1,4,1.0,5.0
15674,15675,3.0,2.0,3.333333333333333,3.0,3.0,2.333333333333333,2.333333333333333,0.0,2.6666666666666665,3.0,3.0,0.3333333333333333,3.0,6.0,6.0,0.0,6.0,2.0,6.0,2.0,6.0,3.0,5.0,6.0,5.0,2.0,0,4,0.0,3.0
15675,15676,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.3333333333333333,3.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,1,5,0.0,5.0
15676,15677,1.0,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1,4,1.0,5.0
15677,15678,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,2.0,0.3333333333333333,0.0,2.0,5.0,2.0,1.0,2.0,4.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,1,3,0.0,4.0
15678,15679,3.0,2.0,3.333333333333333,2.0,3.0,1.0,0.0,1.3333333333333333,1.3333333333333333,3.0,2.0,1.3333333333333333,2.6666666666666665,5.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,2.0,4.0,2.0,1,4,0.0,4.0
15679,15680,2.0,1.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,2,1.0,5.0
15680,15681,1.0,1.0,0.6666666666666666,1.3333333333333333,2.0,1.0,0.6666666666666666,1.6666666666666667,0.0,2.333333333333333,2.0,1.3333333333333333,2.6666666666666665,4.0,4.0,4.0,5.0,2.0,1.0,3.0,4.0,0.0,4.0,1.0,5.0,2.0,1,5,0.0,5.0
15681,15682,2.0,1.0,1.3333333333333333,1.0,3.6666666666666665,1.0,2.333333333333333,1.3333333333333333,0.0,1.0,2.0,0.6666666666666666,0.0,5.0,2.0,5.0,2.0,2.0,5.0,6.0,2.0,0.0,5.0,0.0,0.0,2.0,1,4,0.0,4.0
15682,15683,1.0,1.0,0.6666666666666666,1.0,2.333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,1.6666666666666667,2.0,1.3333333333333333,0.0,4.0,4.0,0.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,0.0,5.0,2.0,1,3,1.0,5.0
15683,15684,1.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.3333333333333333,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,4.0,1.0,1.0,4.0,0.0,5.0,0.0,4.0,1.0,1,4,1.0,4.0
15684,15685,3.0,2.0,2.6666666666666665,4.0,3.0,3.0,0.6666666666666666,0.0,1.3333333333333333,3.0,3.0,0.0,4.333333333333333,3.0,3.0,0.0,3.0,3.0,3.0,6.0,6.0,0.0,6.0,3.0,0.0,2.0,1,3,0.0,4.0
15685,15686,1.0,2.0,1.3333333333333333,2.333333333333333,3.0,1.6666666666666667,0.0,0.0,1.3333333333333333,3.0,3.0,0.0,1.3333333333333333,5.0,0.0,0.0,2.0,5.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,2.0,0,4,0.0,4.0
15686,15687,3.0,1.0,3.333333333333333,1.3333333333333333,3.0,2.0,2.6666666666666665,0.0,4.0,3.0,3.0,0.0,4.0,3.0,3.0,0.0,3.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,0.0,3.0,1,4,1.0,4.0
15687,15688,2.0,1.0,0.3333333333333333,2.0,1.3333333333333333,1.0,2.333333333333333,1.3333333333333333,0.0,0.6666666666666666,2.0,0.0,1.3333333333333333,5.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,2.0,0.0,4.0,0,3,1.0,5.0
15688,15689,6.0,2.0,3.333333333333333,2.0,1.0,1.0,0.0,0.6666666666666666,2.6666666666666665,3.0,3.0,0.0,1.3333333333333333,6.0,2.0,0.0,6.0,6.0,5.0,2.0,5.0,6.0,0.0,0.0,0.0,5.0,1,5,1.0,5.0
15689,15690,1.0,1.0,0.0,2.0,2.333333333333333,2.0,1.0,0.0,1.3333333333333333,1.6666666666666667,1.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,4.0,5.0,2.0,4.0,2.0,0.0,0.0,6.0,1,4,1.0,4.0
15690,15691,2.0,1.0,1.0,1.6666666666666667,1.0,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,2.0,1.6666666666666667,0.0,2.0,2.0,0.0,4.0,1.0,5.0,2.0,2.0,1.0,5.0,0.0,5.0,2.0,1,4,0.0,4.0
15691,15692,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,2.333333333333333,0.6666666666666666,0.0,1.0,2.0,1.6666666666666667,0.0,4.0,4.0,0.0,4.0,1.0,1.0,2.0,4.0,0.0,3.0,0.0,2.0,1.0,1,3,1.0,5.0
15692,15693,1.0,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,0.0,1.0,2.0,0.6666666666666666,0.0,2.0,4.0,0.0,5.0,1.0,2.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,1,4,1.0,5.0
15693,15694,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.0,2.0,0.6666666666666666,3.0,2.0,5.0,5.0,2.0,1.0,2.0,4.0,5.0,0.0,5.0,5.0,0.0,6.0,1,5,0.0,5.0
15694,15695,2.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.6666666666666667,2.0,0.0,2.0,2.0,0.3333333333333333,1.0,2.0,3.0,5.0,5.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,5.0,6.0,1,4,0.0,5.0
15695,15696,2.0,1.0,3.333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,2.0,2.6666666666666665,1.0,2.0,0.0,1.0,5.0,2.0,6.0,5.0,1.0,5.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1,2,0.0,5.0
15697,15698,1.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2.6666666666666665,0.3333333333333333,2.333333333333333,0.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1,2,0.0,4.0
15698,15699,2.0,1.0,0.3333333333333333,2.0,1.0,1.6666666666666667,3.0,2.0,0.0,1.6666666666666667,2.0,0.6666666666666666,0.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0,3,0.0,4.0
15699,15700,2.0,1.0,0.3333333333333333,2.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,2.0,1.3333333333333333,0.0,4.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,4.0,0.0,5.0,1.0,1,4,0.0,4.0
15700,15701,4.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,2.0,1.0,1,2,0.0,3.0
